,排名,代號,名稱,市場,股價日期,K線,成交,漲跌價,漲跌幅,成交張數,成交額(百萬),昨收,開盤,最高,最低,振幅(%),PER,PBR,一個月走勢圖,三個月走勢圖,一年走勢圖,三年走勢圖
35,36,2729,瓦城,櫃,12/24,,274.5,+1.5,+0.55,6,1.7,273,274,274.5,273,0.55,17.6,3.21,,,,
36,37,3081,聯亞,櫃,12/24,,273,+0.5,+0.18,1530,418,272.5,274.5,276,270.5,2.02,44.3,6.28,,,,
37,38,3131,弘塑,櫃,12/24,,270,+4.5,+1.69,503,135,265.5,267.5,271.5,263,3.2,27.5,2.96,,,,
38,39,6230,超眾,市,12/24,,262,+6,+2.34,4114,1055,256,258.5,262,249.5,4.88,28.8,5.71,,,,
39,40,6414,樺漢,市,12/24,,248,-4.5,-1.78,1240,307,252.5,252.5,252.5,245.5,2.77,20.1,2.53,,,,
40,41,3611,鼎翰,櫃,12/24,,245,-0.5,-0.2,43,10.6,245.5,248,248,244.5,1.43,13.8,3.57,,,,
41,42,2474,可成,市,12/24,,242.5,-2.5,-1.02,1989,484,245,245.5,245.5,242.5,1.22,12.7,1.25,,,,
42,43,3443,創意,市,12/24,,242.5,-2.5,-1.02,649,158,245,246,246.5,241.5,2.04,51.2,8.02,,,,
43,44,5287,數字,櫃,12/24,,242,-2,-0.82,12,2.91,244,244,244,241,1.23,17.7,6.37,,,,
44,45,2231,為升,市,12/24,,240,0,0,249,60,240,241.5,243,239,1.67,25.8,7.29,,,,
45,46,4137,麗豐-KY,市,12/24,,240,-2,-0.83,572,137,242,242,242.5,238.5,1.65,13.9,4.68,,,,
46,47,8437,大地-KY,櫃,12/24,,239,0,0,15,3.48,239,239.5,239.5,238,0.63,18.4,4.53,,,,
47,48,8341,日友,市,12/24,,236.5,-0.5,-0.21,141,33.5,237,238,239,236,1.27,26.5,9.45,,,,
48,49,2379,瑞昱,市,12/24,,236,-2,-0.84,1490,352,238,240,240,234.5,2.31,19.2,4.5,,,,
49,50,6462,神盾,櫃,12/24,,235.5,+5,+2.17,1421,332,230.5,231.5,235.5,231.5,1.74,26.4,6.34,,,,
50,51,2357,華碩,市,12/24,,232.5,-3,-1.27,438,102,235.5,235.5,235.5,232.5,1.27,25.9,1.03,,,,
51,52,1264,德麥,櫃,12/24,,221.5,0,0,4,0.92,221.5,221.5,221.5,221.5,0,16.3,3.32,,,,
52,53,3661,世芯-KY,市,12/24,,220.5,-2.5,-1.12,3812,848,223,225.5,227,217.5,4.26,59.8,4.11,,,,
53,54,6146,耕興,櫃,12/24,,220,+2.5,+1.15,59,12.9,217.5,217.5,220,217.5,1.15,30.6,5.9,,,,
54,55,6561,是方,櫃,12/24,,220,-1.5,-0.68,8,1.8,221.5,222,222,219,1.35,28.8,5.62,,,,
55,56,5903,全家,櫃,12/24,,219.5,+0.5,+0.23,17,3.84,219,219,221,219,0.91,28.7,8.89,,,,
56,57,1256,鮮活果汁-KY,市,12/24,,217,-2,-0.91,60,13,219,218.5,219,216.5,1.14,14.1,3.74,,,,
57,58,3665,貿聯-KY,市,12/24,,217,+2.5,+1.17,3320,723,214.5,215.5,219.5,214,2.56,14.3,2.74,,,,
58,59,3034,聯詠,市,12/24,,216,0,0,5535,1198,216,216,218.5,214.5,1.85,16.1,4.22,,,,
59,60,3324,雙鴻,櫃,12/24,,216,+4,+1.89,3327,707,212,212.5,216,209,3.3,20.6,5.85,,,,
60,61,3653,健策,市,12/24,,214,+2,+0.94,4305,909,212,214,214,207.5,3.07,37.2,4.53,,,,
61,62,6452,康友-KY,市,12/24,,212,+1,+0.47,595,126,211,211,213.5,211,1.18,15,2.22,,,,
62,63,9921,巨大,市,12/24,,212,0,0,429,91.2,212,212,214,210,1.89,22.4,3.72,,,,
63,64,4947,昂寶-KY,櫃,12/24,,211,+7.5,+3.69,2388,499,203.5,206.5,211,205.5,2.7,20.4,3.06,,,,
64,65,6803,崑鼎,櫃,12/24,,209.5,0,0,13,2.74,209.5,209.5,210,209.5,0.24,17.4,2.91,,,,
65,66,8406,金可-KY,櫃,12/24,,209.5,-1.5,-0.71,130,27.4,211,211,212,209.5,1.18,18.7,1.85,,,,
66,67,2492,華新科,市,12/24,,208,+17.5,+9.19,48464,9794,190.5,195,209.5,195,7.61,9.72,3.12,,,,
67,68,6538,倉和,櫃,12/24,,205,+10,+5.13,1961,390,195,195,205,192,6.67,28.4,4.72,,,,
68,69,2404,漢唐,市,12/24,,197.5,-2.5,-1.25,8928,1770,200,202,204,194.5,4.75,13.6,4.9,,,,
69,70,8462,柏文,市,12/24,,196.5,-0.5,-0.25,91,18,197,197.5,199.5,196.5,1.52,26.3,7.09,,,,
70,71,9910,豐泰,市,12/24,,196.5,-2.5,-1.26,505,99.7,199,200.5,200.5,196,2.26,22.4,8.75,,,,
71,72,1707,葡萄王,市,12/24,,191,0,0,133,25.3,191,191,191.5,190,0.79,20.2,4.52,,,,
72,73,6683,雍智科技,櫃,12/24,,189.5,0,0,364,69.2,189.5,190.5,193,188.5,2.37,26.6,3.94,,,,
73,74,5536,聖暉,櫃,12/24,,187.5,+2.5,+1.35,483,90.1,185,186.5,187.5,185,1.35,11.4,2.38,,,,
74,75,4439,冠星-KY,市,12/24,,186,-2,-1.06,55,10.2,188,187.5,187.5,185,1.33,19.8,2.96,,,,
75,76,3413,京鼎,市,12/24,,182,-3.5,-1.89,1686,310,185.5,186,187.5,182,2.96,25.7,3.76,,,,
76,77,6568,宏觀,櫃,12/24,,179.5,-2,-1.1,35,6.33,181.5,182,182,179.5,1.38,17.5,3.28,,,,
77,78,6670,復盛應用,市,12/24,,179.5,-1,-0.55,139,25,180.5,181.5,181.5,178,1.94,11.7,4.16,,,,
78,79,6679,鈺太,櫃,12/24,,177.5,+3,+1.72,1607,284,174.5,175,179,173,3.44,51.4,7.09,,,,
79,80,8070,長華,市,12/24,,175,0,0,39,6.91,175,175,175,174.5,0.29,9.7,1.98,,,,
80,81,9914,美利達,市,12/24,,175,-2,-1.13,200,35.1,177,177,177,175,1.13,21.8,3.86,,,,
81,82,6666,羅麗芬-KY,市,12/24,,173.5,-0.5,-0.29,25,4.28,174,173,174,173,0.57,16.6,4.72,,,,
82,83,6426,統新,櫃,12/24,,173,+7,+4.22,3194,548,166,165,174.5,165,5.72,60.9,7.46,,,,
83,84,6491,晶碩,市,12/24,,173,0,0,59,10.2,173,173.5,173.5,172.5,0.58,20.4,4.36,,,,
84,85,5263,智崴,櫃,12/24,,172.5,+0.5,+0.29,62,10.8,172,172,173,171.5,0.87,23.9,3.31,,,,
85,86,2439,美律,市,12/24,,172,0,0,3958,680,172,172.5,173.5,170.5,1.74,10.8,2.94,,,,
86,87,6613,朋億,櫃,12/24,,169,+1.5,+0.9,76,12.8,167.5,167.5,169,167.5,0.9,12.1,2.68,,,,
87,88,2707,晶華,市,12/24,,168.5,-1,-0.59,86,14.6,169.5,169,169,168,0.59,15.6,7.06,,,,
88,89,4551,智伸科,市,12/24,,167,-6,-3.47,1945,329,173,173.5,174.5,166,4.91,22.2,4.53,,,,
89,90,3680,家登,櫃,12/24,,166.5,+6,+3.74,1169,192,160.5,160,167.5,160,4.67,35.2,7.56,,,,
90,91,4943,康控-KY,市,12/24,,166.5,-3.5,-2.06,2409,404,170,171,171,166,2.94,46.6,4.73,,,,
91,92,8016,矽創,市,12/24,,166.5,-3.5,-2.06,1696,285,170,169,170.5,166.5,2.35,17.7,3.94,,,,
92,93,2732,六角,櫃,12/24,,165.5,-2,-1.19,157,26.2,167.5,167.5,167.5,165.5,1.19,18.6,4.4,,,,
93,94,6238,勝麗,櫃,12/24,,165.5,-3,-1.78,1451,242,168.5,170,170.5,165,3.26,26.4,4.27,,,,
94,95,4968,立積,市,12/24,,164.5,-3.5,-2.08,3153,525,168,169,169.5,164.5,2.98,54.8,7.73,,,,
95,96,3130,一零四,市,12/24,,162,+0.5,+0.31,5,0.87,161.5,161.5,162,161,0.62,19.5,3.76,,,,
96,97,5289,宜鼎,櫃,12/24,,162,+2,+1.25,1851,298,160,160.5,164,158,3.75,13.6,3.05,,,,
97,98,2345,智邦,市,12/24,,160.5,-7.5,-4.46,6906,1120,168,168.5,168.5,160,5.06,19.1,7.54,,,,
98,99,1477,聚陽,市,12/24,,159,+2.5,+1.6,1641,260,156.5,157.5,159.5,157,1.6,18.6,3.97,,,,
99,100,8422,可寧衛,市,12/24,,157,+0.5,+0.32,66,10.3,156.5,156.5,157,156,0.64,15.1,3.23,,,,
100,101,6569,醫揚,櫃,12/24,,153,+0.5,+0.33,13,2.01,152.5,153,154,153,0.66,16.3,3.51,,,,
101,102,4766,南寶,市,12/24,,151.5,-2,-1.3,191,29.1,153.5,154,154,151.5,1.63,17.6,1.87,,,,
102,103,6472,保瑞,櫃,12/24,,151,+0.5,+0.33,334,50.7,150.5,154.5,154.5,150,2.99,16.7,3.72,,,,
103,104,4438,廣越,市,12/24,,150,0,0,143,21.5,150,150.5,151,150,0.67,15.3,2.23,,,,
104,105,1537,廣隆,市,12/24,,149,-2,-1.32,271,40.8,151,151.5,151.5,149,1.66,12.6,3.13,,,,
105,106,2308,台達電,市,12/24,,146.5,-2,-1.35,3952,578,148.5,148,148,145.5,1.68,15.8,2.76,,,,
106,107,6271,同欣電,市,12/24,,146,+3,+2.1,2311,335,143,143.5,146.5,142.5,2.8,30.5,2.42,,,,
107,108,3227,原相,櫃,12/24,,145.5,+0.5,+0.34,2434,354,145,146,146.5,144.5,1.38,31.8,3.11,,,,
108,109,8083,瑞穎,櫃,12/24,,145,-0.5,-0.34,60,8.67,145.5,145,145.5,144,1.03,15.5,4.6,,,,
109,110,6274,台燿,櫃,12/24,,142.5,-0.5,-0.35,960,136,143,143,143.5,141.5,1.4,19.6,3.89,,,,
110,111,8480,泰昇-KY,市,12/24,,141,0,0,0,0,141,141,141,141,0,17.5,3.29,,,,
111,112,4958,臻鼎-KY,市,12/24,,139,+0.5,+0.36,947,132,138.5,138.5,140,138,1.44,14.6,1.95,,,,
112,113,1268,漢來美食,櫃,12/24,,138.5,-1.5,-1.07,26,3.69,140,139.5,140,138.5,1.07,19.1,3.58,,,,
113,114,5871,中租-KY,市,12/24,,138.5,-1,-0.72,923,128,139.5,139.5,139.5,138,1.08,12.4,2.77,,,,
114,115,2360,致茂,市,12/24,,137.5,+0.5,+0.36,538,73.7,137,138,138,136,1.46,33.2,4.08,,,,
115,116,8482,商億-KY,市,12/24,,137,0,0,17,2.32,137,137,137,136,0.73,15.6,4.96,,,,
116,117,4536,拓凱,市,12/24,,136.5,+0.5,+0.37,328,44.9,136,136,138,135,2.21,12.8,2.38,,,,
117,118,6504,南六,市,12/24,,134.5,+1,+0.75,31,4.2,133.5,136,136,134.5,1.12,19.1,3.26,,,,
118,119,4174,浩鼎,櫃,12/24,,134,-0.5,-0.37,180,24.1,134.5,134.5,136,133.5,1.86,,4.51,,,,
119,120,1558,伸興,市,12/24,,132.5,+0.5,+0.38,41,5.48,132,133.5,133.5,132.5,0.76,11.3,1.71,,,,
120,121,4163,鐿鈦,櫃,12/24,,132.5,-2,-1.49,241,32,134.5,134.5,134.5,132.5,1.49,13.5,2.97,,,,
121,122,5278,尚凡,櫃,12/24,,132.5,+3.5,+2.71,73,9.66,129,129,133.5,128.5,3.88,7.37,5.8,,,,
122,123,6451,訊芯-KY,市,12/24,,129,-4.5,-3.37,1342,175,133.5,133.5,134.5,129,4.12,20.6,2.42,,,,
123,124,6533,晶心科,市,12/24,,128,-0.5,-0.39,301,38.7,128.5,129,130,128,1.56,120,4.69,,,,
124,125,4107,邦特,櫃,12/24,,127.5,-2.5,-1.92,354,45.3,130,130,130,127,2.31,18.6,3.68,,,,
125,126,2723,美食-KY,市,12/24,,126,0,0,739,93.4,126,126,127.5,125,1.98,21.4,2.23,,,,
126,127,3023,信邦,市,12/24,,126,-1.5,-1.18,327,41.3,127.5,127.5,128,125,2.35,17.5,3.97,,,,
127,128,6213,聯茂,市,12/24,,126,+1,+0.8,3020,380,125,125,127,124.5,2,16.4,4.52,,,,
128,129,3376,新日興,市,12/24,,125.5,-1,-0.79,824,104,126.5,127.5,128,125,2.37,17.2,1.74,,,,
129,130,4572,駐龍,市,12/24,,125.5,+2.5,+2.03,202,25.3,123,122.5,127,122,4.07,17.2,2.3,,,,
130,131,2383,台光電,市,12/24,,125,0,0,1708,214,125,125.5,126,124.5,1.2,15.8,3.2,,,,
131,132,3044,健鼎,市,12/24,,125,-1.5,-1.19,751,94.2,126.5,126.5,126.5,124,1.98,11.2,1.99,,,,
132,133,4935,茂林-KY,市,12/24,,125,+6,+5.04,5668,697,119,119.5,125.5,119,5.46,64.1,2.65,,,,
133,134,8081,致新,市,12/24,,124,0,0,548,68,124,124.5,125,123.5,1.21,15.6,2.65,,,,
134,135,3558,神準,櫃,12/24,,123.5,-1.5,-1.2,215,26.7,125,124.5,125.5,123,2,14.6,2.23,,,,
135,136,8446,華研,櫃,12/24,,123.5,-0.5,-0.4,118,14.6,124,124.5,124.5,123,1.21,12.2,4.57,,,,
136,137,4736,泰博,櫃,12/24,,122.5,0,0,119,14.6,122.5,123.5,123.5,122,1.22,15.1,2.5,,,,
137,138,1723,中碳,市,12/24,,122,-0.5,-0.41,52,6.36,122.5,122.5,122.5,122,0.41,18.9,4.13,,,,
138,139,5288,豐祥-KY,市,12/24,,122,-2,-1.61,37,4.53,124,122.5,123.5,121.5,1.61,12.8,2.67,,,,
139,140,6435,大中,櫃,12/24,,121,+1,+0.83,2118,258,120,123.5,124,120.5,2.92,16.2,4.81,,,,
140,141,1232,大統益,市,12/24,,120.5,-1,-0.82,57,6.91,121.5,121,121,120.5,0.41,18.8,5.04,,,,
141,142,4763,材料-KY,市,12/24,,120,-1,-0.83,212,25.4,121,121,121.5,119,2.07,20.7,5.18,,,,
142,143,6176,瑞儀,市,12/24,,120,0,0,2501,298,120,119,120.5,118,2.08,8.1,2.06,,,,
143,144,4190,佐登-KY,市,12/24,,119,-1.5,-1.24,356,42.1,120.5,120,120,117,2.49,16,3.88,,,,
144,145,8279,生展,櫃,12/24,,118,+1,+0.85,33,3.91,117,117,118,116.5,1.28,15,2.48,,,,
145,146,2456,奇力新,市,12/24,,117,+3,+2.63,19183,2233,114,115.5,117.5,114.5,2.63,20.6,1.23,,,,
146,147,3691,碩禾,櫃,12/24,,117,-2,-1.68,442,52.1,119,120.5,121.5,116,4.62,,1.52,,,,
147,148,1536,和大,市,12/24,,116.5,+2,+1.75,4059,482,114.5,116,121,116,4.37,36.1,4.59,,,,
148,149,3532,台勝科,市,12/24,,116.5,-1,-0.85,931,109,117.5,118,118,116.5,1.28,13.7,2.23,,,,
149,150,1580,新麥,櫃,12/24,,116,+0.5,+0.43,164,18.9,115.5,116,116,114.5,1.3,11.3,2.84,,,,
150,151,8416,實威,櫃,12/24,,115,-1,-0.86,22,2.57,116,116,116.5,115,1.29,12.6,3.36,,,,
151,152,6464,台數科,市,12/24,,114,-0.5,-0.44,3,0.34,114.5,114.5,114.5,114,0.44,21.4,2.22,,,,
152,153,9802,鈺齊-KY,市,12/24,,114,-5.5,-4.6,2381,273,119.5,119.5,119.5,111.5,6.69,17.7,2.49,,,,
153,154,9941,裕融,市,12/24,,114,-0.5,-0.44,322,36.8,114.5,115,115,114,0.87,15.3,2.69,,,,
154,155,5299,杰力,櫃,12/24,,113.5,-2,-1.73,772,88.8,115.5,116.5,117.5,112.5,4.33,13.7,3.94,,,,
155,156,2752,豆府,櫃,12/24,,113,+1,+0.89,35,3.98,112,113,113.5,113,0.45,18.7,3.23,,,,
156,157,3045,台灣大,市,12/24,,113,-1,-0.88,1705,193,114,113.5,113.5,113,0.44,25.1,4.99,,,,
157,158,2228,劍麟,市,12/24,,112.5,-1,-0.88,205,23.3,113.5,115,115,112.5,2.2,14.9,2.27,,,,
158,159,5203,訊連,市,12/24,,112,+0.5,+0.45,125,14.1,111.5,112,112.5,111.5,0.9,25.6,2.29,,,,
159,160,6269,台郡,市,12/24,,112,+0.5,+0.45,2602,292,111.5,112,113.5,111,2.24,13,1.85,,,,
160,161,2926,誠品生活,櫃,12/24,,111.5,0,0,7,0.74,111.5,111.5,112,111.5,0.45,19.5,4.32,,,,
161,162,4803,VHQ-KY,櫃,12/24,,111.5,+4,+3.72,511,56.6,107.5,107.5,112,107.5,4.19,9.5,2.29,,,,
162,163,1795,美時,市,12/24,,111,-2,-1.77,2927,328,113,112,113.5,111,2.21,45.3,3.52,,,,
163,164,3527,聚積,櫃,12/24,,111,-1,-0.89,216,24,112,112,112.5,111,1.34,18.4,2.18,,,,
164,165,2412,中華電,市,12/24,,110.5,-1,-0.9,5797,643,111.5,111,111.5,110.5,0.9,25.6,2.34,,,,
165,166,2455,全新,市,12/24,,110.5,+1.5,+1.38,1019,112,109,109.5,111,109,1.83,43.8,7.55,,,,
166,167,6516,勤崴國際,櫃,12/24,,110,+3.5,+3.29,118,13,106.5,106.5,114,106.5,7.04,183,3.93,,,,
167,168,8489,三貝德,櫃,12/24,,110,-0.5,-0.45,135,14.8,110.5,110,110.5,108.5,1.81,27,5.55,,,,
168,169,3617,碩天,市,12/24,,109,-1.5,-1.36,67,7.36,110.5,110.5,110.5,109,1.36,13.4,1.93,,,,
169,170,6278,台表科,市,12/24,,109,+1.5,+1.4,6415,699,107.5,108,110.5,107,3.26,17.4,2.52,,,,
170,171,6456,GIS-KY,市,12/24,,108.5,0,0,1107,120,108.5,109,109.5,108.5,0.92,9.56,1.48,,,,
171,172,4119,旭富,市,12/24,,107,0,0,209,22.3,107,107,107.5,106.5,0.93,14.4,2.51,,,,
172,173,5306,桂盟,櫃,12/24,,107,0,0,17,1.87,107,107,107,107,0,13.5,2.64,,,,
173,174,5434,崇越,市,12/24,,107,-0.5,-0.47,497,53,107.5,107.5,107.5,106,1.4,11.3,2.17,,,,
174,175,6690,安碁資訊,櫃,12/24,,106.5,-1,-0.93,58,6.18,107.5,107.5,107.5,106,1.4,19.8,5.95,,,,
175,176,008201,BP上證50,市,12/24,,106.4,-0.7,-0.65,3,0.35,107.1,105,106.4,105,1.31,0,,,,,
176,177,4912,聯德控股-KY,市,12/24,,106,0,0,35,3.73,106,105.5,107,105.5,1.42,15.5,2.69,,,,
177,178,1788,杏昌,櫃,12/24,,105,0,0,6,0.63,105,105.5,105.5,105,0.48,15.9,2.2,,,,
178,179,3026,禾伸堂,市,12/24,,105,+5.6,+5.63,12853,1336,99.4,101,106,100,6.04,16,1.82,,,,
179,180,4953,緯軟,櫃,12/24,,104,-1,-0.95,192,20,105,105,105.5,104,1.43,17.4,3.37,,,,
180,181,8499,鼎炫-KY,市,12/24,,103.5,-0.5,-0.48,102,10.5,104,104,104,103,0.96,10.9,2.99,,,,
181,182,8114,振樺電,市,12/24,,103,-1,-0.96,70,7.24,104,104,104,103,0.96,17.2,2.68,,,,
182,183,6239,力成,市,12/24,,102,+1.5,+1.49,5624,571,100.5,101,102,100.5,1.49,15.5,1.93,,,,
183,184,6294,智基,櫃,12/24,,102,0,0,25,2.53,102,102,102.5,102,0.49,12.9,4.63,,,,
184,185,5283,禾聯碩,市,12/24,,101,+2.5,+2.54,1169,118,98.5,99,103.5,99,4.57,9.85,1.93,,,,
185,186,1301,台塑,市,12/24,,100.5,-0.5,-0.5,2389,240,101,101,101.5,100,1.49,17.5,1.82,,,,
186,187,4147,中裕,櫃,12/24,,100,+1.2,+1.21,1066,107,98.8,98.6,101,98.6,2.43,,6.88,,,,
187,188,4977,眾達-KY,市,12/24,,99.7,-0.3,-0.3,829,82.7,100,101,101,99.5,1.5,27.1,3.2,,,,
188,189,5483,中美晶,櫃,12/24,,99,+1,+1.02,4825,475,98,98.3,99,97.4,1.63,99,2.19,,,,
189,190,6446,藥華藥,櫃,12/24,,99,-0.5,-0.5,273,27,99.5,99.6,99.6,98.4,1.21,,11.9,,,,
190,191,6698,旭暉應材,市,12/24,,99,+1.5,+1.54,1377,136,97.5,97.5,100,96.7,3.38,32.7,6.62,,,,
191,192,8155,博智,櫃,12/24,,98.8,-0.8,-0.8,540,53.7,99.6,100,100.5,98.5,2.01,28.9,3.33,,,,
192,193,6411,晶焱,櫃,12/24,,98.4,-0.3,-0.3,1364,135,98.7,98.6,99.7,98.3,1.42,14.7,3.25,,,,
193,194,8086,宏捷科,櫃,12/24,,98.3,-1.6,-1.6,7083,703,99.9,100,101,98.1,2.9,57.2,4.87,,,,
194,195,6505,台塑化,市,12/24,,98.2,-0.3,-0.3,2303,227,98.5,98.9,99.2,98.1,1.12,36.6,2.88,,,,
195,196,3338,泰碩,市,12/24,,97.6,+2.6,+2.74,8740,847,95,96.3,97.9,95.5,2.53,31,5.62,,,,
196,197,0050,元大台灣50,市,12/24,,97.2,+0.05,+0.05,1410,137,97.15,97.3,97.45,97.2,0.26,0,,,,,
197,198,3530,晶相光,市,12/24,,96.6,-0.7,-0.72,903,87.4,97.3,98,98.7,95.7,3.08,43.1,3.63,,,,
198,199,3019,亞光,市,12/24,,96.5,+0.7,+0.73,18725,1806,95.8,96,97.3,95.4,1.98,22.9,2.25,,,,
199,200,6706,惠特,市,12/24,,96.5,+0.4,+0.42,2528,244,96.1,94.9,98,94.3,3.85,15,3.13,,,,
200,201,2939,凱羿-KY,市,12/24,,96.4,+0.4,+0.42,56,5.35,96,96,96.6,95.3,1.35,15.7,3.27,,,,
201,202,8255,朋程,櫃,12/24,,96,-0.7,-0.72,244,23.5,96.7,97,97,95.7,1.34,19,2.15,,,,
202,203,2428,興勤,市,12/24,,95.8,+2.8,+3.01,1978,188,93,93.6,96,93.5,2.69,11.6,1.99,,,,
203,204,1597,直得,櫃,12/24,,95.5,-2.3,-2.35,1326,127,97.8,97,98.2,94,4.29,34.2,3.9,,,,
204,205,6416,瑞祺電通,市,12/24,,95,+1.7,+1.82,336,31.8,93.3,93.7,95,93.3,1.82,20.5,2.64,,,,
205,206,3491,昇達科,櫃,12/24,,94.6,+4.6,+5.11,2260,211,90,90.8,94.6,90.6,4.44,19.9,3,,,,
206,207,8044,網家,櫃,12/24,,94.2,+0.6,+0.64,492,46.5,93.6,93.6,95.7,93.6,2.24,93.3,3.63,,,,
207,208,1773,勝一,市,12/24,,94,0,0,41,3.88,94,93.6,94,93.5,0.53,16.4,3.02,,,,
208,209,3630,新鉅科,櫃,12/24,,93.9,-1.3,-1.37,2272,215,95.2,95.7,96.2,93.7,2.63,41.9,3.86,,,,
209,210,2239,英利-KY,市,12/24,,93.7,+0.4,+0.43,16,1.54,93.3,93.3,94.8,93.2,1.71,16.1,1.05,,,,
210,211,3546,宇峻,櫃,12/24,,92.5,+1.2,+1.31,640,58.7,91.3,91.4,92.5,90.1,2.63,25.3,3.42,,,,
211,212,6672,騰輝電子-KY,市,12/24,,92.3,-0.4,-0.43,329,30.5,92.7,92.8,93.3,92.3,1.08,15.3,2.87,,,,
212,213,2929,淘帝-KY,市,12/24,,92,+1.4,+1.55,1073,98,90.6,90.8,92,90.4,1.77,6.71,1.43,,,,
213,214,6111,大宇資,櫃,12/24,,92,+1,+1.1,297,27.4,91,91.7,93,91.5,1.65,11.3,4.81,,,,
214,215,2548,華固,市,12/24,,91.6,-0.7,-0.76,1051,96.7,92.3,92.7,92.8,91.6,1.3,7.56,1.52,,,,
